example_id,setup_id,optional_monitor,value_outer_fold,downstream_inner_fold,y,base_threshold,augmented_threshold,base_prediction,augmented_prediction,base_loss,augmented_loss,realized_decision_value,decision_changed,false_positive_reduction,false_negative_reduction,base_uncertainty,outer_train_n,outer_eval_n,outer_train_id_sha256,outer_eval_id_sha256,downstream_inner_fold_assignment_sha256,target_generation_scope
wildguard-0864,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10047315737416464,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0868,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.22038045945736787,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0870,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11069261070085638,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0871,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11009997226235331,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0873,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10046133921317162,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0874,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.1009998958789353,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0876,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11058479665367171,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0877,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11173349545307863,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0879,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,1,0.3880181780256296,0.24622508270549162,0,1,1,0,1,1,0,1,0.29081268287713186,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0881,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,1,0.3880181780256296,0.24622508270549162,0,1,1,0,1,1,0,1,0.1111225821131714,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0883,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11066353661145505,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0884,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11115263007431754,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0885,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,1,0.3880181780256296,0.24622508270549162,0,1,1,0,1,1,0,1,0.14547532260857524,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0886,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.24664868601789267,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0888,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10952867213797361,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0892,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10059964483424745,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0893,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10044488665208595,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0894,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.19710033505572058,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0895,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10045656449013944,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0896,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10938953503440703,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0897,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.1548401758563033,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0899,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10085899547787253,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0900,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,1,0.3880181780256296,0.24622508270549162,0,0,1,1,0,0,0,0,0.10102399781605231,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0902,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.1004767423712507,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0903,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10044116677174224,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0904,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,1,0.3880181780256296,0.24622508270549162,0,0,1,1,0,0,0,0,0.10084766616168049,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0907,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10469196483681248,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0908,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11164724603097474,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0909,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.23559570240889216,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0910,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11079880530045272,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0911,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10976707391402178,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0915,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10144195888955003,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0916,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10105706452507653,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0921,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.27504830207072134,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0922,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.16607226431311203,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0923,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.19218242977525413,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0924,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.1109575614747164,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0925,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11119340317300473,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0928,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11166241557815898,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0929,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.28250239123696125,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0930,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.27283395967368734,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0932,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.20791912119123643,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0934,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.23736398225044242,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0936,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10162257413450948,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0937,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,1,0,1,0,1,1,1,0,0.3973861777912875,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0938,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10073900470195811,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0939,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11099919760694495,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0940,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10094543175771177,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0941,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11080544816111954,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0943,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.1270812265329605,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0945,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10980321985074386,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0949,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10127571624185783,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0950,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.1097859135021388,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0951,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,1,0,1,0,1,1,1,0,0.4732815679756419,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0952,qwen_after_rule_compact,qwen3guard_prompt_response,4,0,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.10942406906797507,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0955,qwen_after_rule_compact,qwen3guard_prompt_response,4,3,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.1012827346369352,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0956,qwen_after_rule_compact,qwen3guard_prompt_response,4,2,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.11106960768888648,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0957,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,0,0,0,0,0,0,0,0,0.15679162313151923,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
wildguard-0958,qwen_after_rule_compact,qwen3guard_prompt_response,4,1,0,0.3880181780256296,0.24622508270549162,1,1,1,1,0,0,0,0,0.46315091553589605,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2,eaf21bb6dba56d86d2ca2473085c7783899bae4498bd32518afcad781176324f,inner_oof_within_current_outer_train
